report_date,assigned_unid,fund_name,initial_investment_date,commitment,contributions,unfunded_commitment,current_market_value,distributions,total_value,tvpi,net_benefit,irr,strategy
9/30/2017,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,89155579,125627941,79861734,14789366,94651100,1.1,5495521,0.0353,Corporate Finance/Buyout - Mid
6/30/2017,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,89155579,116243605,85707777,5405030,91112807,1,1957228,0.0148,Corporate Finance/Buyout - Mid
3/31/2017,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,89155579,116243605,87075846,5405030,92480876,1,3325297,0.0297,Corporate Finance/Buyout - Mid
12/31/2016,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,89155579,116243605,85544020,5405030,90949050,1,1793471,0.0198,Corporate Finance/Buyout - Mid
9/30/2016,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,61226489,143430391,62823137,4662726,67485863,1.1,6259374,0.0844,Corporate Finance/Buyout - Mid
6/30/2016,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,61226489,143430391,60348735,4662726,65011461,1.1,3784972,0.0641,Corporate Finance/Buyout - Mid
3/31/2016,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,60123854,144533026,57044703,4662726,61707429,1,1583575,0.0354,Corporate Finance/Buyout - Mid
12/31/2015,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,60123854,144533026,58323477,4662726,62986203,1,2862349,0.0708,Corporate Finance/Buyout - Mid
9/30/2015,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,60123854,144533026,55471512,4662726,60134238,1,10384,0.0003,Corporate Finance/Buyout - Mid
6/30/2015,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,43254789,161143839,36983757,4404474,41388231,1,-1866558,-0.0672,Corporate Finance/Buyout - Mid
3/31/2015,8i7soxt6xsxjkcvkw1er,"FFL Capital Partners IV, L.P.",3/27/2015,200000000,27654454,172345546,25607853,0,25607853,0.9,-2046601,-0.074,Corporate Finance/Buyout - Mid
6/30/2021,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,382186172,17789721,210336865,1064462072,1274798937,3.3,892612765,0.2505,Corporate Finance/Buyout - Mega
3/31/2021,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,382137053,17835970,214303081,1034451864,1248754945,3.3,866617892,0.2489,Corporate Finance/Buyout - Mega
12/31/2020,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,382034035,17938988,259564088,958061804,1217625892,3.2,835591857,0.2466,Corporate Finance/Buyout - Mega
9/30/2020,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,382034035,17938988,545533892,658547409,1204081301,3.2,822047266,0.2487,Corporate Finance/Buyout - Mega
6/30/2020,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,381891575,18081448,539747020,572063292,1111810312,2.9,729918737,0.2396,Corporate Finance/Buyout - Mega
3/31/2020,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,381592597,18380426,496072590,533588735,1029661325,2.7,648068728,0.2303,Corporate Finance/Buyout - Mega
12/31/2019,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,381427540,18545483,601061970,513214908,1114276878,2.9,732849338,0.2505,Corporate Finance/Buyout - Mega
9/30/2019,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,381427540,18545483,601140052,487892865,1089032917,2.9,707605377,0.252,Corporate Finance/Buyout - Mega
6/30/2019,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,381255954,18717069,580552049,486984137,1067536186,2.8,686280232,0.2543,Corporate Finance/Buyout - Mega
3/31/2019,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,380856798,19116225,562903710,451126846,1014030556,2.7,633173758,0.2499,Corporate Finance/Buyout - Mega
12/31/2018,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,380688597,19284426,558429246,416162799,974592045,2.6,593903448,0.2479,Corporate Finance/Buyout - Mega
9/30/2018,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,380688597,19284426,585643028,367991228,953634256,2.5,572945659,0.2507,Corporate Finance/Buyout - Mega
6/30/2018,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,380447457,19525566,543974092,367162343,911136435,2.4,530688978,0.2478,Corporate Finance/Buyout - Mega
3/31/2018,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,380225943,19747080,548665732,336840934,885506666,2.3,505280723,0.2494,Corporate Finance/Buyout - Mega
12/31/2017,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,379695638,20277385,534439136,311385549,845824685,2.2,466129047,0.2464,Corporate Finance/Buyout - Mega
9/30/2017,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,379695638,20277385,608079909,199145009,807224918,2.1,427529280,0.2437,Corporate Finance/Buyout - Mega
6/30/2017,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,379286222,20686801,576078360,176459033,752537393,2,373251171,0.2346,Corporate Finance/Buyout - Mega
3/31/2017,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,378345354,21654646,472528196,168151760,640679956,1.7,262334602,0.1929,Corporate Finance/Buyout - Mega
12/31/2016,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,377901029,22098971,415809740,168151760,583961500,1.5,206060471,0.1704,Corporate Finance/Buyout - Mega
9/30/2016,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,377901029,22098971,426414460,136535733,562950193,1.5,185049164,0.1674,Corporate Finance/Buyout - Mega
6/30/2016,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,377614191,22385809,407511556,132805901,540317457,1.4,162703266,0.1626,Corporate Finance/Buyout - Mega
3/31/2016,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,375603348,24396652,396679006,123220099,519899105,1.4,144295757,0.1595,Corporate Finance/Buyout - Mega
12/31/2015,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,325296283,74703717,340615195,122229234,462844429,1.4,137548146,0.1663,Corporate Finance/Buyout - Mega
9/30/2015,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,295967903,104032097,319672629,100566847,420239476,1.4,124271573,0.1659,Corporate Finance/Buyout - Mega
6/30/2015,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,294499843,105500157,300652305,93277155,393929460,1.3,99429617,0.1495,Corporate Finance/Buyout - Mega
3/31/2015,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,290691260,109308740,321233333,38426068,359659401,1.2,68968141,0.1199,Corporate Finance/Buyout - Mega
12/31/2014,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,289202557,110797443,303160123,38231058,341391181,1.2,52188624,0.1052,Corporate Finance/Buyout - Mega
9/30/2014,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,256535675,143464325,262972649,37987619,300960268,1.2,44424593,0.1044,Corporate Finance/Buyout - Mega
6/30/2014,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,255098907,144901093,276797585,19085290,295882875,1.2,40783968,0.1118,Corporate Finance/Buyout - Mega
3/31/2014,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,235304921,164695079,241567137,19085290,260652427,1.1,25347506,0.0855,Corporate Finance/Buyout - Mega
12/31/2013,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,168407177,231592823,165927671,19085290,185012961,1.1,16605784,0.0683,Corporate Finance/Buyout - Mega
9/30/2013,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,129648539,270351461,116140150,19085290,135225440,1,5576901,0.0279,Corporate Finance/Buyout - Mega
6/30/2013,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,121889127,278110873,112122716,11110041,123232757,1,1343630,0.0079,Corporate Finance/Buyout - Mega
3/31/2013,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,118671806,281328194,99668689,11110041,110778730,0.9,-7893076,-0.0562,Corporate Finance/Buyout - Mega
12/31/2012,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,117206624,282793376,96452512,11110041,107562553,0.9,-9644071,-0.084,Corporate Finance/Buyout - Mega
9/30/2012,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,118992282,281007718,110799745,0,110799745,0.9,8192537,-0.093,Corporate Finance/Buyout - Mega
6/30/2012,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,87127625,312872375,77660811,0,77660811,0.9,-9466814,-0.1374,Corporate Finance/Buyout - Mega
3/31/2012,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,84206180,315793820,77724385,0,77724385,0.9,-6481795,-0.1048,Corporate Finance/Buyout - Mega
12/31/2011,8LvT2uNVkxtpONTj8zYN,"Hellman and Friedman Capital Partners VII, L.P.",8/11/2011,400000000,83433942,316566058,76952636,0,76952636,0.9,-6481306,-0.315,Corporate Finance/Buyout - Mega
9/30/2011,8LvT2uNVkxtpONTj8zYN,"Hellman & Friedman Capital Partners VII, L.P.",8/11/2011,400000000,36543903,363456097,31887232,0,31887232,0.9,-4656671,-0.7746,Corporate Finance/Buyout - Mega
6/30/2021,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,344772797,264936384,98152997,532857860,18316584,551174444,2.1,286238060,0.7149,Corporate Finance/Buyout - Large
3/31/2021,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,343281609,248760395,112837798,423003217,18316584,441319802,1.8,192559406,0.6355,Corporate Finance/Buyout - Large
12/31/2020,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,348344266,248760395,109157850,412234380,9573979,421808359,1.7,173047964,0.7555,Corporate Finance/Buyout - Large
9/30/2020,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,342036176,201273502,150336653,287599117,9573979,297173096,1.5,95899594,0.5874,Corporate Finance/Buyout - Large
6/30/2020,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,335679548,201273502,143980025,256203015,9573979,265776994,1.3,64503493,0.5895,Corporate Finance/Buyout - Large
3/31/2020,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,333162400,140108979,193053421,165557234,0,165557234,1.2,25448255,0.4073,Corporate Finance/Buyout - Large
12/31/2019,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,336227195,100018812,236208383,135394601,0,135394601,1.4,35375790,0.7534,Corporate Finance/Buyout - Large
9/30/2019,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,329350693,57565061,271785632,76603314,0,76603314,1.3,19038253,0.4778,Corporate Finance/Buyout - Large
6/30/2019,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,340782868,54103061,286679807,74329970,0,74329970,1.4,20226909,0.7286,Corporate Finance/Buyout - Large
3/31/2019,8qz3wym0x0wksprlogl3,"Nordic Capital Fund IX, L.P.",3/26/2019,336683197,23205713,313477484,36149978,0,36149978,1.6,12944265,,Corporate Finance/Buyout - Large
6/30/2021,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,163728873,17156009,55050062,201567235,256617297,1.6,92888424,0.1474,Growth Equity
3/31/2021,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,163084015,17156009,63180029,195329469,258509498,1.6,95425483,0.152,Growth Equity
12/31/2020,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,163084015,17156009,59916266,195329469,255245735,1.6,92161720,0.1508,Growth Equity
9/30/2020,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,163084015,17583984,55540465,195329469,250869934,1.5,87785919,0.1483,Growth Equity
6/30/2020,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,161931829,17583984,74792355,175764399,250556754,1.5,88624925,0.1519,Growth Equity
3/31/2020,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,161931829,17583984,74605232,175764399,250369631,1.5,88437802,0.1548,Growth Equity
12/31/2019,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,159258948,17583984,94325087,154399968,248725055,1.6,89466107,0.1599,Growth Equity
9/30/2019,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,158823499,16579270,108104790,132527569,240632359,1.5,81808860,0.1551,Growth Equity
6/30/2019,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,158388003,17014766,113786134,119668621,233454755,1.5,75066752,0.1509,Growth Equity
3/31/2019,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,157931984,17470785,107561977,119668621,227230598,1.4,69298614,0.1479,Growth Equity
12/31/2018,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,156520816,17246488,101564069,112764630,214328699,1.4,57807883,0.134,Growth Equity
9/30/2018,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,155818350,18863848,109128246,111614151,220742397,1.4,64924047,0.1537,Growth Equity
6/30/2018,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,155500868,22091568,114044652,93066994,207111646,1.3,51610778,0.1347,Growth Equity
3/31/2018,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,146237655,30165887,132201398,72425468,204626866,1.4,58389211,0.1588,Growth Equity
12/31/2017,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,141689080,24136312,133062264,66046497,199108761,1.4,57419681,0.168,Growth Equity
9/30/2017,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,136228870,29596522,131919140,55010573,186929713,1.4,50700843,0.164,Growth Equity
6/30/2017,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,126066488,35575954,121201409,53235509,174436918,1.4,48370430,0.1709,Growth Equity
3/31/2017,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,125419099,40812891,123101231,49568283,172669514,1.4,47250415,0.183,Growth Equity
12/31/2016,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,118930143,47301847,124741479,49568283,174309762,1.5,55379619,0.2292,Growth Equity
9/30/2016,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,104926969,61305021,116074633,46167939,162242572,1.5,57315603,0.2594,Growth Equity
6/30/2016,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,104079128,62152862,114096807,46167939,160264746,1.5,56185618,0.2828,Growth Equity
3/31/2016,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,100911820,59660331,143301434,11960357,155261791,1.5,54349971,0.316,Growth Equity
12/31/2015,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,94762530,65809621,157909171,11022940,168932111,1.8,74169581,0.4847,Growth Equity
9/30/2015,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,90625633,68629361,117119351,9705783,126825134,1.4,36199501,0.3135,Growth Equity
6/30/2015,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,80392369,72887087,113496991,3730245,117227236,1.5,36834867,0.3972,Growth Equity
3/31/2015,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,67015254,86264202,75393080,3730245,79123325,1.2,12108071,0.1778,Growth Equity
12/31/2014,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,58631163,94648293,58042832,3730245,61773077,1.1,3141914,0.0615,Growth Equity
9/30/2014,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,56656209,96623247,57917754,3279456,61197210,1.1,4541001,0.1215,Growth Equity
6/30/2014,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,37201886,116077570,37982884,3279456,41262340,1.1,4060454,0.154,Growth Equity
3/31/2014,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,26975828,126303628,25570322,3279456,28849778,1.1,1873950,0.1001,Growth Equity
12/31/2013,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,21634959,131644497,18609357,3279456,21888813,1,253854,0.0186,Growth Equity
9/30/2013,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,20746242,129253758,16665357,0,16665357,0.8,-4080885,-0.3268,Growth Equity
6/30/2013,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,19921369,130078631,16655397,0,16655397,0.8,-3265972,-0.4106,Growth Equity
3/31/2013,8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.",1/2/2013,150000000,2447394,147552606,11275,0,11275,0,-2436119,-0.9954,Growth Equity
6/30/2021,8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,11796421,231422365,243218786,1.7,101966947,0.1644,Distressed Debt
3/31/2021,8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,13805119,229236376,243041495,1.7,101789656,0.1647,Distressed Debt
12/31/2020,8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,14860299,227645559,242505858,1.7,101254019,0.1647,Distressed Debt
9/30/2020,8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,15553319,226709780,242263099,1.7,101011260,0.165,Distressed Debt
6/30/2020,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,16254854,225396726,241651580,1.7,100399741,0.165,Distressed Debt
3/31/2020,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,16015820,225396726,241412546,1.7,100160707,0.1653,Distressed Debt
12/31/2019,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,141251839,59379069,20481360,223150866,243632226,1.7,102380387,0.1677,Distressed Debt
9/30/2019,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,24560002,218896926,243456928,1.7,102862644,0.1689,Distressed Debt
6/30/2019,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,24318663,218896926,243215589,1.7,102621305,0.1695,Distressed Debt
3/31/2019,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,24321608,218896926,243218534,1.7,102624250,0.1704,Distressed Debt
12/31/2018,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,32230435,211211549,243441984,1.7,102847700,0.1717,Distressed Debt
9/30/2018,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,31684583,211211549,242896132,1.7,102301848,0.1724,Distressed Debt
6/30/2018,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140594284,60036624,53313642,189295523,242609165,1.7,102014881,0.1739,Distressed Debt
3/31/2018,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140432172,60198736,48971616,186164561,235136177,1.7,94704005,0.168,Distressed Debt
12/31/2017,8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.",10/9/2012,200000000,140432172,60198736,53120990,181122800,234243790,1.7,93811618,0.1692,Distressed Debt
